timestamp,raw_value,attention,label
1646086354.635235,51,13,1
1646086354.637752,42,13,1
1646086354.638929,43,13,1
1646086354.641459,50,13,1
1646086354.6439528,52,13,1
1646086354.645225,52,13,1
1646086354.6477509,54,13,1
1646086354.6489248,54,13,1
1646086354.651488,49,13,1
1646086354.652895,43,13,1
1646086354.6552262,42,13,1
1646086354.65648,41,13,1
1646086354.658893,39,13,1
1646086354.661479,40,13,1
1646086354.66273,41,13,1
1646086354.665201,41,13,1
1646086354.666483,41,13,1
1646086354.668923,44,13,1
1646086354.670233,51,13,1
1646086354.6727328,53,13,1
1646086354.673921,50,13,1
1646086354.69043,45,13,1
1646086354.69177,43,13,1
1646086354.6940448,40,13,1
1646086354.695286,41,13,1
1646086354.695359,40,13,1
1646086354.695426,36,13,1
1646086354.695491,33,13,1
1646086354.695555,29,13,1
1646086354.695619,34,13,1
1646086354.695683,34,13,1
1646086354.6962519,28,13,1
1646086354.700187,25,13,1
1646086354.701459,25,13,1
1646086354.7027159,26,13,1
1646086354.704004,33,13,1
1646086354.7063239,39,13,1
1646086354.707754,44,13,1
1646086354.710231,50,13,1
1646086354.712718,50,13,1
1646086354.7139049,41,13,1
1646086354.715193,28,13,1
1646086354.7178082,23,13,1
1646086354.718912,27,13,1
1646086354.721498,34,13,1
1646086354.723969,37,13,1
1646086354.725237,36,13,1
1646086354.727722,32,13,1
1646086354.728981,29,13,1
1646086354.73146,36,13,1
1646086354.7328598,42,13,1
1646086354.7352252,38,13,1
1646086354.7377422,32,13,1
1646086354.738944,29,13,1
1646086354.741457,33,13,1
1646086354.742717,33,13,1
1646086354.745229,28,13,1
1646086354.74649,24,13,1
1646086354.7488918,24,13,1
1646086354.757736,23,24,1
1646086354.762679,24,24,1
1646086354.763952,27,24,1
1646086354.765146,33,24,1
1646086354.766567,38,24,1
1646086354.766639,42,24,1
1646086354.766704,42,24,1
1646086354.767672,35,24,1
1646086354.768994,28,24,1
1646086354.770269,27,24,1
1646086354.7714481,26,24,1
1646086354.775239,19,24,1
1646086354.776511,17,24,1
1646086354.7777112,17,24,1
1646086354.7789152,16,24,1
1646086354.780224,13,24,1
1646086354.781495,21,24,1
1646086354.7838862,27,24,1
1646086354.7852092,26,24,1
1646086354.788922,22,24,0
1646086354.790229,22,24,0
1646086354.791455,20,24,0
1646086354.793935,17,24,0
1646086354.7952662,12,24,0
1646086354.79767,11,24,0
1646086354.798935,12,24,0
1646086354.802675,11,24,0
1646086354.803921,9,24,0
1646086354.805245,10,24,0
1646086354.80766,16,24,0
1646086354.808914,16,24,0
1646086354.811611,12,24,0
1646086354.8127081,5,24,0
1646086354.815229,-3,24,0
1646086354.818958,-4,24,0
1646086354.82027,-2,24,0
1646086354.8214521,-1,24,0
1646086354.823936,-2,24,0
1646086354.8252301,-4,24,0
1646086354.826483,-9,24,0
1646086354.828895,-5,24,0
1646086354.831536,9,24,0
1646086354.832683,17,24,0
1646086354.833913,11,24,0
1646086354.8377228,7,24,0
1646086354.8389142,12,24,0
1646086354.8402681,13,24,0
1646086354.842767,10,24,0
1646086354.843967,7,24,0
1646086354.846476,7,24,0
1646086354.913931,8,24,0
1646086354.915203,5,24,0
1646086354.922606,1,24,0
1646086354.923926,0,24,0
1646086354.925229,-4,24,0
1646086354.931904,-6,24,0
1646086354.931977,-8,24,0
1646086354.932043,-5,24,0
1646086354.932108,2,24,0
1646086354.932173,4,24,0
1646086354.9322371,-2,24,0
1646086354.932371,-6,24,0
1646086354.932459,-2,24,0
1646086354.932524,4,24,0
1646086354.932588,8,24,0
1646086354.932651,8,24,0
1646086354.932714,11,24,0
1646086354.932777,18,24,0
1646086354.9328399,20,24,0
1646086354.932904,24,24,0
1646086354.932967,38,24,0
1646086354.9330308,44,24,0
1646086354.9330938,45,24,0
1646086354.9331572,50,24,0
1646086354.933221,54,24,0
1646086354.933284,60,24,0
1646086354.933347,67,24,0
1646086354.93341,71,24,0
1646086354.933473,76,24,0
1646086354.9335501,82,24,0
1646086354.9337332,89,24,0
1646086354.933802,96,24,0
1646086354.933867,97,24,0
1646086354.933932,93,24,0
1646086354.9339972,92,24,0
1646086354.934061,90,24,0
1646086354.934125,90,24,0
1646086354.9341881,97,24,0
1646086354.934252,101,24,0
1646086354.934316,101,24,0
1646086354.934379,98,24,0
1646086354.934443,97,24,0
1646086354.935245,96,24,0
1646086354.936496,91,24,0
1646086354.937679,86,24,0
1646086354.937751,82,24,0
1646086354.941517,80,24,0
1646086354.942699,80,24,0
1646086354.9465148,76,24,0
1646086354.947671,71,24,0
1646086354.948929,65,24,0
1646086354.950231,60,24,0
1646086354.9527192,58,24,0
1646086354.953933,56,24,0
1646086354.955229,52,24,0
1646086354.956491,49,24,0
1646086354.957721,41,24,0
1646086354.958904,35,24,0
1646086354.961376,29,24,0
1646086354.963927,26,24,0
1646086354.965198,22,24,0
1646086354.967753,12,24,0
1646086354.968979,5,24,0
1646086354.971477,3,24,0
1646086354.973927,1,24,0
1646086354.9752262,-4,24,0
1646086354.977649,-6,24,0
1646086354.978922,-10,24,0
1646086354.981364,-14,24,0
1646086354.982698,-24,24,0
1646086354.985214,-29,24,0
1646086354.986521,-30,24,0
1646086354.9889212,-34,24,0
1646086354.9914129,-37,24,0
1646086354.992716,-36,24,0
1646086354.995281,-33,24,0
1646086354.99689,-29,24,0
1646086355.0117068,-27,24,0
1646086355.0128262,-26,24,0
1646086355.0139542,-27,24,0
1646086355.015241,-27,24,0
1646086355.016543,-29,24,0
1646086355.016626,-24,24,0
1646086355.0166929,-17,24,0
1646086355.016758,-13,24,0
1646086355.016822,-21,24,0
1646086355.017705,-28,24,0
1646086355.018993,-28,24,0
1646086355.020172,-22,24,0
1646086355.022751,-12,24,0
1646086355.0239282,-7,24,0
1646086355.026571,-14,24,0
1646086355.02769,-26,24,0
1646086355.030207,-29,24,0
1646086355.031533,-23,24,0
1646086355.035268,-12,24,0
1646086355.036465,-10,24,0
1646086355.0377269,-17,24,0
1646086355.040262,-23,24,0
1646086355.041499,-25,24,0
1646086355.043892,-21,24,0
1646086355.046531,-19,24,0
1646086355.047473,-12,24,0
1646086355.048929,-14,24,0
1646086355.051487,-25,24,0
1646086355.0539389,-26,24,0
1646086355.055201,-14,24,0
1646086355.057745,-6,24,0
1646086355.058989,-9,24,0
1646086355.0628102,-14,24,0
1646086355.063911,-12,24,0
1646086355.065231,-4,24,0
1646086355.066547,1,24,0
1646086355.068897,-2,24,0
1646086355.071497,-4,24,0
1646086355.072746,-2,24,0
1646086355.0753222,-2,24,0
1646086355.0765,-2,24,0
1646086355.07895,-4,24,0
1646086355.080211,-6,24,0
1646086355.0827389,-3,24,0
1646086355.085232,-1,24,0
1646086355.086508,0,24,0
1646086355.088898,10,24,0
1646086355.090205,17,24,0
1646086355.0926652,10,24,0
1646086355.093908,10,24,0
1646086355.096451,11,24,0
1646086355.097718,13,24,0
1646086355.100269,19,24,0
1646086355.1027331,20,24,0
1646086355.103887,13,24,0
1646086355.106574,7,24,0
1646086355.1077278,8,24,0
1646086355.110235,13,24,0
1646086355.11152,19,24,0
1646086355.113921,21,24,0
1646086355.116487,11,24,0
1646086355.11769,3,24,0
1646086355.120231,7,24,0
1646086355.121537,18,24,0
1646086355.123893,25,24,0
1646086355.1264682,24,24,0
1646086355.131466,17,24,0
1646086355.1327128,16,24,0
1646086355.135231,16,24,0
1646086355.1364532,16,24,0
1646086355.137708,19,24,0
1646086355.138921,22,24,0
1646086355.1414971,22,24,0
1646086355.14269,20,24,0
1646086355.143929,11,24,0
1646086355.14523,7,24,0
1646086355.147533,8,24,0
1646086355.150271,16,24,0
1646086355.151469,22,24,0
1646086355.1528141,21,24,0
1646086355.155214,17,24,0
1646086355.156426,8,24,0
1646086355.195294,7,24,0
1646086355.196464,9,24,0
1646086355.197709,13,24,0
1646086355.198949,20,24,0
1646086355.200196,24,24,0
1646086355.2034519,24,24,0
1646086355.203525,24,24,0
1646086355.2035909,22,24,0
1646086355.203657,19,24,0
1646086355.203722,18,24,0
1646086355.203786,21,24,0
1646086355.20385,22,24,0
1646086355.2039301,18,24,0
1646086355.203996,11,24,0
1646086355.204072,18,24,0
1646086355.204136,21,24,0
1646086355.2041988,18,24,0
1646086355.2042618,23,24,0
1646086355.204326,25,24,0
1646086355.204389,27,24,0
1646086355.2044532,28,24,0
1646086355.2045162,22,24,0
1646086355.205194,19,24,0
1646086355.206475,17,24,0
1646086355.2076879,25,24,0
1646086355.208926,36,24,0
1646086355.210281,39,24,0
1646086355.2127922,40,24,0
1646086355.213953,42,24,0
1646086355.215177,43,24,0
1646086355.217588,44,24,0
1646086355.2189171,40,24,0
1646086355.2215722,34,24,0
1646086355.2239318,36,24,0
1646086355.225201,40,24,0
1646086355.227693,36,24,0
1646086355.228926,26,24,0
1646086355.231485,20,24,0
1646086355.232713,21,24,0
1646086355.2351649,20,24,0
1646086355.237709,20,24,0
1646086355.238904,19,24,0
1646086355.241539,23,24,0
1646086355.242686,34,24,0
1646086355.245198,40,24,0
1646086355.246461,32,24,0
1646086355.248939,19,24,0
1646086355.250189,13,24,0
1646086355.2527292,17,24,0
1646086355.255279,24,24,0
1646086355.256487,23,24,0
1646086355.258945,22,24,0
1646086355.2602549,22,24,0
1646086355.262742,21,24,0
1646086355.263926,27,24,0
1646086355.266485,40,24,0
1646086355.268943,42,24,0
1646086355.2701728,34,24,0
1646086355.272798,21,24,0
1646086355.273891,23,24,0
1646086355.276504,40,24,0
1646086355.27773,49,24,0
1646086355.280118,48,24,0
1646086355.281624,40,24,0
1646086355.283989,32,24,0
1646086355.285098,34,24,0
1646086355.287681,40,24,0
1646086355.290195,43,24,0
1646086355.291477,45,24,0
1646086355.293924,44,24,0
1646086355.295166,42,24,0
1646086355.297666,41,24,0
1646086355.3001962,44,24,0
1646086355.301453,49,24,0
1646086355.302696,51,24,0
1646086355.3052,53,24,0
1646086355.307704,48,24,0
1646086355.3088078,36,24,0
1646086355.314053,26,24,0
1646086355.315212,25,24,0
1646086355.3164248,24,24,0
1646086355.3189309,20,24,0
1646086355.320255,12,24,0
1646086355.321515,10,24,0
1646086355.322648,21,24,0
1646086355.325233,39,24,0
1646086355.327732,48,24,0
1646086355.328945,44,24,0
1646086355.3302069,48,24,0
1646086355.332715,53,24,0
1646086355.335155,55,24,0
1646086355.3364742,56,24,0
1646086355.3389041,55,24,0
1646086355.340201,40,24,0
1646086355.34272,24,24,0
1646086355.343976,23,24,0
1646086355.346439,25,24,0
1646086355.348813,28,24,0
1646086355.35147,26,24,0
1646086355.352776,17,24,0
1646086355.353916,8,24,0
1646086355.356435,9,24,0
1646086355.358952,10,24,0
1646086355.360265,7,24,0
1646086355.361451,0,24,0
1646086355.363929,-9,24,0
1646086355.3662999,-11,24,0
1646086355.367732,-6,24,0
1646086355.370207,-7,24,0
1646086355.371437,-13,24,0
1646086355.373943,-17,24,0
1646086355.3752,-12,24,0
1646086355.377708,-13,24,0
1646086355.380208,-14,24,0
1646086355.38146,-19,24,0
1646086355.383989,-20,24,0
1646086355.385204,-23,24,0
1646086355.387672,-26,24,0
1646086355.388952,-25,24,0
1646086355.391447,-17,24,0
1646086355.393932,-9,24,0
1646086355.395214,-9,24,0
1646086355.396461,-4,24,0
1646086355.398894,5,24,0
1646086355.401443,5,24,0
1646086355.402664,1,24,0
1646086355.405196,1,24,0
1646086355.4064798,3,24,0
1646086355.4088588,6,24,0
1646086355.411503,8,24,0
1646086355.412693,10,24,0
1646086355.415205,13,24,0
1646086355.41647,22,24,0
1646086355.418859,32,24,0
1646086355.420162,29,24,0
1646086355.4227352,26,24,0
1646086355.425199,23,24,0
1646086355.426461,18,24,0
1646086355.427711,11,24,0
1646086355.430207,11,24,0
1646086355.43277,9,24,0
1646086355.433922,4,24,0
1646086355.436467,2,24,0
1646086355.4377222,2,24,0
1646086355.440178,2,24,0
1646086355.442772,3,24,0
1646086355.4438899,3,24,0
1646086355.446582,1,24,0
1646086355.447685,1,24,0
1646086355.450207,1,24,0
1646086355.451458,-7,24,0
1646086355.455252,-18,24,0
1646086355.456437,-17,24,0
1646086355.457669,-6,24,0
1646086355.525289,1,24,0
1646086355.526421,3,24,0
1646086355.544002,2,24,0
1646086355.547571,2,24,0
1646086355.55324,5,24,0
1646086355.553314,8,24,0
1646086355.5533812,19,24,0
1646086355.553445,26,24,0
1646086355.5535092,22,24,0
1646086355.553684,17,24,0
1646086355.553758,19,24,0
1646086355.553824,24,24,0
1646086355.553887,19,24,0
1646086355.5539498,16,24,0
1646086355.554013,21,24,0
1646086355.554077,32,24,0
1646086355.5541399,34,24,0
1646086355.5542028,26,24,0
1646086355.5542662,23,24,0
1646086355.5543292,20,24,0
1646086355.554399,17,24,0
1646086355.554462,9,24,0
1646086355.554525,6,24,0
1646086355.5545878,9,24,0
1646086355.55465,18,24,0
1646086355.554713,21,24,0
1646086355.554867,18,24,0
1646086355.554966,9,24,0
1646086355.5550332,5,24,0
1646086355.555098,3,24,0
1646086355.555161,4,24,0
1646086355.5552251,4,24,0
1646086355.555288,4,24,0
1646086355.555351,4,24,0
1646086355.5554152,1,24,0
1646086355.555479,-7,24,0
1646086355.555543,-13,24,0
1646086355.5556061,-14,24,0
1646086355.55567,-12,24,0
1646086355.555733,-12,24,0
1646086355.555797,-18,24,0
1646086355.555861,-22,24,0
1646086355.555924,-23,24,0
1646086355.555987,-19,24,0
1646086355.556216,-10,24,0
1646086355.556329,-5,24,0
1646086355.5563982,-3,24,0
1646086355.556463,-9,24,0
1646086355.5577269,-17,24,0
1646086355.55895,-12,24,0
1646086355.5590231,-4,24,0
1646086355.561457,2,24,0
1646086355.5627258,7,24,0
1646086355.563923,12,24,0
1646086355.565063,18,24,0
1646086355.5675788,16,24,0
1646086355.568898,17,24,0
1646086355.571462,25,24,0
1646086355.572725,28,24,0
1646086355.575171,22,24,0
1646086355.577726,16,24,0
1646086355.578934,17,24,0
1646086355.5802062,20,24,0
1646086355.5826612,17,24,0
1646086355.585204,12,24,0
1646086355.5863,20,24,0
1646086355.588921,27,24,0
1646086355.590209,27,24,0
1646086355.5927,20,24,0
1646086355.5939279,12,24,0
1646086355.596492,11,24,0
1646086355.598937,18,24,0
1646086355.600169,24,24,0
1646086355.602747,28,24,0
1646086355.605171,32,24,0
1646086355.6064498,34,24,0
1646086355.6077728,37,24,0
1646086355.610048,39,24,0
1646086355.612705,39,24,0
1646086355.61393,37,24,0
1646086355.6164658,38,24,0
1646086355.617714,41,24,0
1646086355.620204,48,24,0
1646086355.621471,56,24,0
1646086355.623958,55,24,0
1646086355.625252,48,24,0
1646086355.627699,45,24,0
1646086355.630176,51,24,0
1646086355.631475,58,24,0
1646086355.6339269,68,24,0
1646086355.635204,69,24,0
1646086355.6376479,69,24,0
1646086355.6389298,70,24,0
1646086355.641458,69,24,0
1646086355.643911,68,24,0
1646086355.6451688,75,24,0
1646086355.647764,83,24,0
1646086355.6489,76,24,0
1646086355.6514602,64,24,0
1646086355.652664,64,24,0
1646086355.655218,76,24,0
1646086355.656469,88,24,0
1646086355.6589499,86,24,0
1646086355.6614559,76,24,0
1646086355.662697,67,24,0
1646086355.665241,58,24,0
1646086355.666441,54,24,0
1646086355.668936,55,24,0
1646086355.6702049,65,24,0
1646086355.672713,71,24,0
1646086355.675168,71,24,0
1646086355.676547,69,24,0
1646086355.677661,73,24,0
1646086355.6827059,77,24,0
1646086355.6839302,73,24,0
1646086355.6864462,59,24,0
1646086355.687714,55,24,0
1646086355.6888351,66,24,0
1646086355.69017,74,24,0
1646086355.692752,75,24,0
1646086355.693894,72,24,0
1646086355.696513,68,24,0
1646086355.698933,66,24,0
1646086355.7001688,60,24,0
1646086355.701455,55,24,0
1646086355.703892,54,24,0
1646086355.705187,51,24,0
1646086355.707767,45,24,0
1646086355.710214,49,24,0
1646086355.711385,52,24,0
1646086355.71393,53,24,0
1646086355.715203,55,24,0
1646086355.717715,52,24,0
1646086355.718915,42,24,0
1646086355.721476,38,24,0
1646086355.7227259,36,24,0
1646086355.7252312,38,24,0
1646086355.728346,45,24,0
1646086355.729096,45,24,0
1646086355.731404,43,24,0
1646086355.732446,44,24,0
1646086355.735141,41,24,0
1646086355.7376199,37,24,0
1646086355.738889,26,24,0
1646086355.740213,22,24,0
1646086355.742631,26,24,0
1646086355.745108,26,24,0
1646086355.7464042,24,24,0
1646086355.7489011,23,24,0
1646086355.756363,26,8,0
1646086355.757623,34,8,0
1646086355.815352,38,8,0
1646086355.816363,35,8,0
1646086355.817687,24,8,0
1646086355.8187652,18,8,0
1646086355.8243499,20,8,0
1646086355.824424,29,8,0
1646086355.82449,38,8,0
1646086355.824555,37,8,0
1646086355.824619,29,8,0
1646086355.824683,25,8,0
1646086355.824756,27,8,0
1646086355.824935,32,8,0
1646086355.825006,28,8,0
1646086355.825072,28,8,0
1646086355.825137,32,8,0
1646086355.8252008,36,8,0
1646086355.825265,41,8,0
1646086355.825328,44,8,0
1646086355.8253922,48,8,0
1646086355.8254561,49,8,0
1646086355.825519,52,8,0
1646086355.8255832,53,8,0
1646086355.8256462,52,8,0
1646086355.825709,43,8,0
1646086355.825772,35,8,0
1646086355.825835,33,8,0
1646086355.8258991,35,8,0
1646086355.825962,33,8,0
1646086355.826025,33,8,0
1646086355.8262022,38,8,0
1646086355.826273,39,8,0
1646086355.826339,40,8,0
1646086355.826404,49,8,0
1646086355.826468,56,8,0
1646086355.8265321,56,8,0
1646086355.8265972,53,8,0
1646086355.82777,45,8,0
1646086355.8288078,37,8,0
1646086355.830208,39,8,0
1646086355.832714,53,8,0
1646086355.833935,60,8,0
1646086355.8351731,56,8,0
1646086355.836473,44,8,0
1646086355.838919,38,8,0
1646086355.840203,38,8,0
1646086355.842674,42,8,0
1646086355.843932,42,8,0
1646086355.846555,40,8,0
1646086355.848901,35,8,0
1646086355.850261,29,8,0
1646086355.8526878,32,8,0
1646086355.853933,41,8,0
1646086355.856478,54,8,0
1646086355.857719,59,8,0
1646086355.860141,54,8,0
1646086355.8639512,43,8,0
1646086355.865207,36,8,0
1646086355.866533,25,8,0
1646086355.868899,21,8,0
1646086355.87021,32,8,0
1646086355.8715289,44,8,0
1646086355.873882,45,8,0
1646086355.875207,40,8,0
1646086355.877683,41,8,0
1646086355.8788888,45,8,0
1646086355.88148,41,8,0
1646086355.88392,36,8,0
1646086355.885205,36,8,0
1646086355.88769,36,8,0
1646086355.888957,34,8,0
1646086355.891424,28,8,0
1646086355.893823,23,8,0
1646086355.895315,25,8,0
1646086355.896605,35,8,0
1646086355.898958,44,8,0
1646086355.901459,44,8,0
1646086355.903966,42,8,0
1646086355.905167,48,8,0
1646086355.906465,50,8,0
1646086355.908937,51,8,0
1646086355.911475,44,8,0
1646086355.913887,37,8,0
1646086355.915085,35,8,0
1646086355.916489,32,8,0
1646086355.918936,24,8,0
1646086355.921482,19,8,0
1646086355.9226959,20,8,0
1646086355.923997,27,8,0
1646086355.926448,34,8,0
1646086355.928948,35,8,0
1646086355.930209,39,8,0
1646086355.932727,44,8,0
1646086355.9338849,41,8,0
1646086355.936467,33,8,0
1646086355.937699,28,8,0
1646086355.940202,32,8,0
1646086355.942677,33,8,0
1646086355.9439209,33,8,0
1646086355.9476638,27,8,0
1646086355.948906,21,8,0
1646086355.950212,18,8,0
1646086355.952696,19,8,0
1646086355.95391,22,8,0
1646086355.9716969,22,8,0
1646086355.972664,18,8,0
1646086355.975213,11,8,0
1646086355.9765499,11,8,0
1646086355.976622,8,8,0
1646086355.9766881,1,8,0
1646086355.976754,-3,8,0
1646086355.976819,0,8,0
1646086355.976882,4,8,0
1646086355.9769459,2,8,0
1646086355.977011,-2,8,0
1646086355.977667,1,8,0
1646086355.978899,10,8,0
1646086355.982636,9,8,0
1646086355.983857,-5,8,0
1646086355.985208,-25,8,0
