timestamp,raw_value,attention,label
1646086488.071934,52,69,1
1646086488.071997,51,69,1
1646086488.0730891,53,69,1
1646086488.074307,55,69,1
1646086488.076492,56,69,1
1646086488.076564,55,69,1
1646086488.076629,55,69,1
1646086488.076694,55,69,1
1646086488.076758,54,69,1
1646086488.076821,52,69,1
1646086488.076884,50,69,1
1646086488.076948,45,69,1
1646086488.0770109,45,69,1
1646086488.0770738,48,69,1
1646086488.077137,45,69,1
1646086488.077201,45,69,1
1646086488.0772638,48,69,1
1646086488.077327,48,69,1
1646086488.0773902,44,69,1
1646086488.077454,43,69,1
1646086488.077517,43,69,1
1646086488.07758,44,69,1
1646086488.077722,43,69,1
1646086488.0777888,43,69,1
1646086488.077853,43,69,1
1646086488.0779169,41,69,1
1646086488.0779798,40,69,1
1646086488.0793312,40,69,1
1646086488.081931,41,69,1
1646086488.083068,41,69,1
1646086488.084339,41,69,1
1646086488.0854669,42,69,1
1646086488.1429949,43,69,1
1646086488.143977,43,69,1
1646086488.145542,42,69,1
1646086488.146692,42,69,1
1646086488.147773,41,69,1
1646086488.15276,38,69,1
1646086488.152833,37,69,1
1646086488.152899,37,69,1
1646086488.1529632,36,69,1
1646086488.153027,34,69,1
1646086488.153091,32,69,1
1646086488.1531541,28,69,1
1646086488.153219,28,69,1
1646086488.153283,29,69,1
1646086488.153363,28,69,1
1646086488.153427,26,69,1
1646086488.153491,26,69,1
1646086488.153554,32,69,1
1646086488.153617,35,69,1
1646086488.1536798,34,69,1
1646086488.153744,33,69,1
1646086488.1538072,34,69,1
1646086488.153879,36,69,1
1646086488.1540139,35,69,1
1646086488.154079,35,69,1
1646086488.154142,35,69,1
1646086488.154206,34,69,1
1646086488.15427,33,69,1
1646086488.1543329,35,69,1
1646086488.154397,36,69,1
1646086488.154464,36,69,1
1646086488.154507,33,69,1
1646086488.154549,29,69,1
1646086488.155516,32,69,1
1646086488.156686,33,69,1
1646086488.157933,33,69,1
1646086488.1592588,33,69,1
1646086488.161798,33,69,1
1646086488.162998,32,69,1
1646086488.1642072,28,69,1
1646086488.1654131,28,69,1
1646086488.168016,28,69,1
1646086488.169313,28,69,1
1646086488.170488,25,69,1
1646086488.17177,25,69,1
1646086488.174298,22,69,1
1646086488.176631,19,69,1
1646086488.177959,17,69,1
1646086488.17926,18,69,1
1646086488.181747,20,69,1
1646086488.184293,20,69,1
1646086488.1855261,20,69,1
1646086488.187983,21,69,1
1646086488.1892622,21,69,1
1646086488.1917892,21,69,1
1646086488.1941981,22,69,1
1646086488.19546,24,69,1
1646086488.196744,24,69,1
1646086488.199266,24,69,1
1646086488.201787,24,69,1
1646086488.2030468,23,69,1
1646086488.205494,19,69,1
1646086488.2067819,18,69,1
1646086488.2093341,18,69,1
1646086488.211803,20,69,1
1646086488.213042,24,69,1
1646086488.2155242,27,69,1
1646086488.2168,28,69,1
1646086488.219342,34,69,1
1646086488.220494,36,69,1
1646086488.223029,35,69,1
1646086488.228207,35,69,1
1646086488.2293901,36,69,1
1646086488.230494,37,69,1
1646086488.233078,38,69,1
1646086488.234273,37,69,1
1646086488.235568,37,69,1
1646086488.2368,38,69,1
1646086488.239265,40,69,1
1646086488.24053,41,69,1
1646086488.241785,40,69,1
1646086488.244295,41,69,1
1646086488.2466292,41,69,1
1646086488.247817,40,69,1
1646086488.250376,40,69,1
1646086488.2517078,40,69,1
1646086488.2543528,41,69,1
1646086488.256803,42,69,1
1646086488.258059,43,69,1
1646086488.260509,45,69,1
1646086488.261748,48,69,1
1646086488.264317,44,69,1
1646086488.265408,43,69,1
1646086488.268023,41,69,1
1646086488.2692869,40,69,1
1646086488.2717881,41,69,1
1646086488.27306,41,69,1
1646086488.275549,41,69,1
1646086488.2780428,41,69,1
1646086488.279375,39,69,1
1646086488.281823,38,69,1
1646086488.2830698,38,69,1
1646086488.28555,38,69,1
1646086488.2879832,39,69,1
1646086488.2892978,39,69,1
1646086488.291792,40,69,1
1646086488.29314,39,69,1
1646086488.295491,36,69,1
1646086488.296788,34,69,1
1646086488.299297,33,69,1
1646086488.300522,32,69,1
1646086488.3030589,33,69,1
1646086488.304278,33,69,1
1646086488.306738,32,69,1
1646086488.309302,27,69,1
1646086488.310364,24,69,1
1646086488.312885,26,69,1
1646086488.314189,33,69,1
1646086488.3167071,35,69,1
1646086488.3193018,36,69,1
1646086488.320535,36,69,1
